flow_rate,diameter,length,roughness,velocity,reynolds,pressure_drop,pressure_gradient,flow_efficiency,reynolds_normalized,friction_factor,velocity_head,anomaly_severity,anomaly
1.8298018019878106,0.46215670182065105,1355.4048248166885,9.350938766285939e-05,11.060271201485463,5152360.6903730035,2575668.6183398343,1878.2604740742822,1.0,51.523606903730034,0.013968219927994987,6.334830555626247,0.333192484691814,Corrosion
0.8647866842357659,0.18274379111087988,1492.5057565912412,0.00010235966853917186,32.47917464731956,5877561.585920376,72273647.2724379,48727.275188728665,0.9324132877588062,58.77561585920376,0.017216134078679366,52.72421388413058,0.6758671224119386,Small_Leak
0.23378727255791887,0.2764961224813096,2940.776754075768,7.205180264872624e-05,3.9366623503914333,1090820.9045087576,1301744.3028774513,428.9246976850478,1.0,10.908209045087576,0.015239519741709203,0.7932860382820496,0.0,Normal
1.7502884323627046,0.16289581260990393,1112.4968477764467,0.00010997335991099269,120.54177671756791,16481062.180761859,1064677775.5083144,969266.4301167023,1.0,164.8106218076186,0.018626667528332905,730.3255007275429,0.515947745894494,Major_Blockage
1.4328144270546836,0.3985747653130984,533.0185732990424,7.780223053196901e-05,11.636174838221086,4616787.776985706,1297334.2871006972,2339.146411497397,1.0,46.16787776985706,0.013897509377869946,6.838505835550291,0.0,Normal
1.6213759103069263,0.23109644357184717,1675.5150039939083,5.695720552206945e-05,39.48708097935903,9189684.955712222,86743426.18447357,49380.35563046481,1.0,91.89684955712221,0.014433203968026376,80.59641397616817,0.0,Normal
0.37817927193918516,0.44478556682898385,1897.11801315385,0.00012485050587838044,2.458370908663185,1099717.9373665864,195411.08313847941,106.00466977437664,1.0,10.997179373665864,0.01542568411310206,0.31157474087030723,0.0,Normal
0.3076485895610251,0.22054888364789454,2500.477226491159,0.00012967707654077483,7.8981902781194595,1751821.6513276598,6014878.8065246735,2515.5249821869525,0.9213795740338745,17.5182165132766,0.017587067997551196,3.2156668495346277,0.7862042596612535,Small_Leak
0.45275962099524375,0.21444457429191438,2438.7672632159783,0.00010591086962134578,12.533563703111104,2631463.976441273,13697965.642615661,5917.570777533662,0.9379489745773121,26.31463976441273,0.01685480708646266,7.674776376215433,0.6205102542268793,Small_Leak
0.5884441319127758,0.18382497159525085,1143.1307701696292,0.00011940510978650847,22.367374854054464,4129512.7819224363,27894752.04956774,24474.525900407283,0.9131706631864501,41.29512781922436,0.017830362662226526,25.72110434802898,0.43414668406774937,Large_Leak
0.587392223553017,0.30915940341702175,1830.351416465412,9.191993929522042e-05,9.13353013340704,2610751.058750449,4144412.525239657,2218.831261961578,1.0,26.107510587504493,0.015425569215516612,4.211337241355286,0.23661121863544793,Major_Blockage
0.3665354279948592,0.16890865088329726,2310.4322335692386,0.00014596869055855558,16.06212692929221,2714284.5552819045,33496775.442054164,14588.498033636513,1.0,27.142845552819047,0.019084707370016527,13.16157799457143,0.3770397726535537,Corrosion
0.14142470604612642,0.3181761880090307,2199.1495531709866,0.00011051090847014359,1.760938121060397,562640.3223384462,178370.57096109944,81.15026556893251,1.0,5.626403223384462,0.016514341370722132,0.15937762641818476,0.0,Normal
1.8442410911510396,0.27051581039495054,1016.1389467906355,8.010743791648167e-05,31.758706654180386,8508781.600578453,28431434.769160204,27411.278007043413,0.9082292169233575,85.08781600578453,0.014990029410856488,50.42552687342563,0.45885391538321285,Large_Leak
1.987047638546489,0.47207075055194825,741.3954672419633,0.00014250335264267078,15.109014653694425,6132467.200575714,3080754.013856277,4290.067776099368,1.0,61.32467200575714,0.01554241741201925,11.491451103991878,0.8990027722299211,Partial_Blockage
1.5361668233363381,0.39321666639545805,2897.9016829604643,0.00011834215577399224,13.771217229306654,5118390.775893228,11065324.726599058,3723.7270869219838,1.0,51.18390775893228,0.015230249615287909,9.39558521661471,0.2752247796402792,Partial_Blockage
1.3577222746873272,0.3140436635813355,2668.727635815189,0.0001300546442345321,17.484075370725808,5467118.761265511,20488434.328958,7781.597378196778,1.0,54.67118761265511,0.016126935217905466,15.446779350114099,0.0,Normal
0.41719936828006443,0.1893710597365997,2279.7103544907905,0.00011320083299254873,14.700942966935218,2778758.4377798364,22151793.475570373,9980.043270171496,1.0,27.787584377798364,0.017555033379912852,10.974263072956587,0.0,Normal
0.7599123678875432,0.1727363829548931,2074.875389993002,5.1552999278896565e-05,37.92613178846953,6034645.47646587,141709160.3970583,66423.93161992423,1.0,60.346454764658695,0.015267229493806156,71.47130810666826,0.4470830075029528,Partial_Blockage
1.3688518357741428,0.1746996791820265,2377.8040243965324,0.00012120991943794258,57.04776723599594,9997510.309853565,411805481.0797543,169088.269607788,0.9073928006086188,99.97510309853566,0.01803998102504822,166.9169741980334,0.46303599695690534,Large_Leak
0.9578915035132265,0.21067686030455873,1049.2767934288918,0.00010472234192613391,27.916838875062158,5866980.058324863,33086943.68305129,30862.97392043334,1.0,58.66980058324863,0.016768300793831018,39.52724504564836,0.0,Normal
0.3019810746476272,0.2309832439447393,2405.339341014461,9.81997168846585e-05,6.977755339611233,1602555.6867654307,4047647.1064626784,1716.3020511012946,1.0,16.025556867654306,0.016471717560095623,2.45338837773554,0.0,Normal
1.5917812164259029,0.16641781306768322,1970.3550479291885,6.106502270433768e-05,73.62510332086782,12344811.69754757,492512624.79240316,258767.11721987685,0.8938423026942306,123.4481169754757,0.015651990491244425,280.4596032975809,0.5307884865288468,Large_Leak
1.8030223205119655,0.402096713612489,1511.357641477289,0.00012711364115011516,14.372377960683163,5775242.335087252,5868726.8336576745,3908.2017978938843,1.0,57.75242335087252,0.015235549474434519,10.514300246663453,0.0,Normal
1.1552037872974497,0.3286145581139677,1163.967338222345,6.37410755347397e-05,13.101026643989014,4367843.062112161,4371033.008245983,3734.8467582522167,1.0,43.678430621121606,0.013894058717818042,9.004538295236712,0.0,Normal
1.6191559969672027,0.18230226204915229,576.4840807587073,0.0001061478785186428,60.5263019296823,11121321.360001894,99766842.66524102,176868.55229313584,0.9712993101386147,111.21321360001893,0.01732782322737414,189.68354710248016,0.2870068986138529,Small_Leak
1.0648660281573272,0.43854393215406473,2164.816155940712,0.00013952886985995307,8.375066674701397,3394622.5022197333,2984760.7499356535,1405.755908986433,1.0,33.94622502219733,0.015630395951552953,3.6683881047433022,0.2919582411244447,Major_Blockage
0.3250689706935823,0.2014141423817008,2715.4514006684885,0.00013039044293915403,10.271710388694393,2036469.9138628063,12132214.09721984,4548.489742663104,1.0,20.364699138628062,0.017923016435172925,5.210472051447013,0.0,Normal
1.730420728360752,0.4007426621876442,944.5780252718101,7.189300247668525e-05,13.572286770867631,5458298.986225007,3019628.7134518307,3158.2276650215167,1.0,54.58298986225007,0.013644433963819546,9.455499614812803,0.0,Normal
1.5598181857686864,0.307069565922049,2844.746030545196,7.863286569107739e-05,21.03207769374549,6450785.026050382,30316084.326127432,10481.143061825045,1.0,64.50785026050383,0.014585584291303924,22.493269419222013,0.0,Normal
1.8502687001253835,0.2717018671610716,1475.6463105144012,0.00014998321927608833,43.826540695542114,10138118.61933492,104591105.7993222,71131.03529097105,1.0,101.3811861933492,0.017715533085991286,95.74053334833349,0.9271401914422337,Partial_Blockage
1.4502226689517668,0.1758119594626176,2838.335782802537,4.827834152969839e-05,59.80049707791112,10451429.957336862,417903613.8143242,148158.89713461397,0.9326126678202675,104.51429957336862,0.014741835008655462,180.11737009934248,0.6738733217973241,Small_Leak
1.3198375718344388,0.3594694732597653,1124.8018106380105,0.00014252662219287065,13.251994345055806,4718574.486173181,4340761.944577246,3833.869513588557,0.8801284162318044,47.185744861731806,0.015996749307224212,8.782104419755617,0.5993579188409782,Large_Leak
1.8959810319537644,0.47499459580433034,1258.935912890883,0.00013339026095904715,10.478458677465806,5004939.8600673415,2223131.859973247,1740.7557140680365,1.0,50.04939860067341,0.014894848972862449,5.65876145375239,0.0,Normal
1.2638403320972753,0.41013743736701247,2126.7066929342536,0.0001408651598158415,9.780702274811908,3997144.606472455,3809217.7453759634,1800.8010366924195,1.0,39.97144606472455,0.015551928388961288,4.841075884667901,0.9225815868278207,Corrosion
0.524804222317018,0.15640372193948418,2795.3798426652747,7.644836275638007e-05,26.433082785247052,4136441.432847553,103888394.90619346,37442.391631838225,1.0,41.364414328475526,0.01674484258624978,35.6500865590981,0.0,Normal
0.5903825259640689,0.2565719281043747,2249.7126503728805,0.0001488171910735125,13.339804233805426,3128408.559101134,14413283.365568902,6422.728801114969,1.0,31.28408559101134,0.017711250236102084,8.800693196601175,0.4805924460197568,Partial_Blockage
0.8336031950080208,0.3039015820969492,1504.6744035495435,0.00013789216983357055,11.302214397316877,3403733.085416613,5133837.412611287,3407.0712878093195,1.0,34.03733085416613,0.016508176629269934,6.393608907652943,0.0,Normal
1.4414996410244418,0.284764099518254,601.1461361531318,7.969300668580912e-05,22.756409819570287,6504396.487778094,8025938.444141497,13600.955496358267,1.0,65.04396487778094,0.014847082147502843,26.591604156565953,0.0,Normal
1.3848273402741147,0.39806476968454474,2184.939007949102,7.645434613478117e-05,12.199772882733344,4645340.14732361,5705227.05363728,2681.2646073441197,1.0,46.453401473236106,0.013954898997218395,7.500231344750645,0.2533056561763627,Partial_Blockage
0.15652613709797453,0.3343268941653771,1971.076045230082,0.00013110891345903192,1.7680325522564122,590038.749854411,156086.24137688967,78.257591785742,1.0,5.90038749854411,0.016800002565948147,0.1587520849138955,0.0,Normal
0.8549039651299117,0.34083210363048305,2860.249452555723,8.23103944923987e-05,9.47613835608433,3242007.5273258877,5554692.010611823,1931.790985109222,0.9647173391525471,32.420075273258874,0.01455404046790989,4.611561922538312,0.3528266084745304,Small_Leak
1.0137230470935512,0.4715177893488459,2569.907703641403,6.719174391868395e-05,7.012664379005439,3025268.279804766,1971600.8337871456,774.4503269774934,1.0,30.252682798047662,0.013478939958753116,2.519931927387656,0.5834869611592629,Partial_Blockage
1.6429352765721015,0.3709565447725012,1230.76408077625,8.84181917332622e-05,15.20063281623288,5676246.046390684,5494707.580628937,4544.153223806466,1.0,56.76246046390684,0.014398911117919405,11.93376128710138,0.0,Normal
0.8675495281642929,0.47219078772347534,1767.7717097456975,8.482082929542303e-05,6.63308099806635,2689546.8765136516,1364858.222483182,743.7398214592316,1.0,26.895468765136517,0.014200666436256663,2.19035888475954,0.8742044686675101,Partial_Blockage
0.636661260584976,0.23117225769938943,2352.5242773514838,5.328436194730843e-05,14.96803494484756,3495121.490803399,16197934.659707913,7122.775959172998,0.9278994354423392,34.95121490803399,0.014406612347585328,11.650756374184667,0.3605028227883038,Large_Leak
0.6106834525671061,0.25770219734402655,1551.4844976431573,6.536497999147924e-05,11.509196693700076,2947674.125703068,5891544.326946443,3735.723250103133,1.0,29.476741257030678,0.014716350314899476,6.66843146697712,0.5147038013088973,Corrosion
1.0912935584998424,0.251654058333985,1302.9807945487735,8.310951256121539e-05,22.211020453540296,5537021.676944156,19363442.380675223,14791.972139134466,0.92116900935857,55.37021676944156,0.015378551941918084,24.674341286077272,0.7883099064142997,Small_Leak
1.3718939176222749,0.3489054400276641,1268.6608701645355,0.00012213524349237738,15.11461770077139,5227305.461427363,6430446.6854593875,5009.068634823506,1.0,52.273054614273626,0.015572360264233497,11.440401690586599,0.0,Normal
1.543883574804042,0.45219055445214484,2256.9362463135326,0.00014070451935824973,11.745400364409202,4805330.6052281195,5660020.505225178,2562.581538928785,1.0,48.053306052281194,0.015505816432518041,6.938387413797426,0.5946668103075332,Partial_Blockage
0.393023971086836,0.4917837270410923,511.3280179798875,5.5791854758121035e-05,2.007169417781216,997651.1444537635,28803.65780932886,57.04278120656931,0.9540091578271587,9.976511444537635,0.013633135131921215,0.20975392640235896,0.4599084217284132,Small_Leak
0.5525115389282056,0.2528449259194965,1129.3424475522247,0.00012195700513718282,10.572291359480309,2735311.905977627,4313705.483727054,3879.436015363229,1.0,27.35311905977627,0.016762840214440834,5.964941974461789,0.0,Normal
0.5850530748462311,0.49209032451183454,535.3857290738393,7.95501610455213e-05,3.075614399669834,1491535.3103470712,68834.08380767825,129.99862504052876,0.9705001315186323,14.91535310347071,0.013926313072112406,0.4682506871785558,0.14749934240683843,Large_Leak
0.5279454991934536,0.1732935687760514,2148.491666933949,0.0001255210626335568,29.304135445648193,4492258.992822468,119095625.4016255,55331.45431212442,1.0,44.92258992822468,0.01886290692346388,45.13774175697793,0.4297006836072518,Major_Blockage
1.1516265277016182,0.36338492061687183,1019.2347122656282,0.00010817093007806924,10.976436981158042,4013516.2632683385,2600826.4226018293,2535.914048034022,1.0,40.13516263268338,0.015108285227334149,6.217520821977592,0.0,Normal
1.0412104956049826,0.2277454044910292,2221.172444922283,0.00010771396653880603,25.11405012920862,5770163.866204542,51804960.27879479,23378.37816796924,0.9398664424643378,57.70163866204542,0.01658887553939585,32.71734440737892,0.601335575356622,Small_Leak
1.1703500620242229,0.38162466213404983,2480.594849749988,9.293525918250113e-05,10.25145864549105,3927015.160778129,5160011.05025747,2015.7969065543568,1.0,39.27015160778129,0.0145298426995201,5.39701080065361,0.0,Normal
0.30081514043193114,0.3094182658835848,1360.0765436597844,0.00013802991103914838,4.442746160812039,1298901.2961142936,730700.7157424494,552.3984152262062,1.0,12.989012961142937,0.016864915153345515,0.9860159413051945,0.15193918517415955,Major_Blockage
1.2169030268004346,0.4181909478871927,2749.0716136295496,0.00014106413742640415,8.867037955797647,3709436.097466986,3935153.6381570636,1458.9046478764908,1.0,37.09436097466986,0.015508328776791935,4.010213816370729,0.0,Normal
1.1031643290944224,0.28725954404941567,2534.683762137694,5.113678931809773e-05,16.917988781621148,4855344.863113128,16503851.824133344,6787.873206175649,0.9877942679361499,48.553448631131275,0.013650449512277188,14.561034395291326,0.12205732063850157,Small_Leak
0.7715450968156485,0.4472417345686004,2973.3002333190557,9.378799599369614e-05,4.759949672650473,2109620.838153052,1014845.1910677304,356.51795028683847,0.926287915600729,21.09620838153052,0.014332750896022867,1.1340316195075042,0.7371208439927098,Small_Leak
1.8962072330504398,0.38598558117496995,2779.4909143043437,6.0136356553960024e-05,15.814505267507636,6174697.506794028,12394473.063610842,4398.572974532235,1.0,61.74697506794028,0.013268556201373427,13.043381812843663,0.0,Normal
1.3362383846205128,0.23059538576023741,2868.3016571902403,6.91905243587459e-05,31.509131360970915,7256919.667524039,93797224.62702087,32311.712833843863,0.965073528639922,72.56919667524039,0.015046558683272603,50.47826305914229,0.34926471360078026,Small_Leak
1.0636738907752732,0.1884409916858862,2187.3575544787645,7.547228160201594e-05,51.542200234484866,8321232.939148001,294131141.80345005,137898.81741556711,1.0,83.21232939148001,0.016533807153642287,136.63791606356347,0.9809407168264165,Partial_Blockage
1.6413892594246196,0.16718915356696495,2522.6841417764886,0.00012519596623770807,75.60400490673948,12528276.69954256,794416616.122893,308220.03397161514,1.0,125.2827669954256,0.01835407421900189,286.19857834003574,0.0,Normal
1.4708820122703705,0.18783602303040273,1625.8071388404198,8.526597582044679e-05,53.71880881909989,10043452.06184675,208196196.58495077,124807.7775851038,1.0,100.4345206184675,0.01639994068138841,145.71667399897916,0.0,Normal
0.878231390359985,0.28530881341565095,771.7648571023706,8.144435917113176e-05,13.772571960649326,3940345.0903078835,4060578.363846555,5009.511488550895,1.0,39.403450903078834,0.014986575930500807,9.721631134070961,0.0,Normal
0.17616116880437765,0.3096233823689619,1458.973524654832,0.0001160665558449981,2.3870416443684226,742214.4224542808,223605.11145403647,152.99650199518828,1.0,7.422144224542808,0.01648746819371492,0.2928817251708165,0.8681907937648516,Corrosion
1.3896139168931265,0.36111503819463947,1218.3653021833488,9.08025865839961e-05,13.585645997121858,4812571.7667500945,4528729.8666991005,3585.2536705896177,1.0,48.12571766750094,0.014579148860240383,9.052411462092579,0.0,Normal
1.540439745062176,0.3900455529906429,1906.4932541314179,0.00012444388190214917,15.03112526393406,5336114.383636988,9273131.415231777,4823.605771171995,1.0,53.36114383636988,0.015546953099595412,11.322841451553602,0.5475134717634814,Partial_Blockage
1.1417822824495556,0.45765852247786165,998.2831961291223,8.633612900368486e-05,7.087656240874069,3263395.6204830627,771357.7977915651,772.3923748376974,0.9051242604151541,32.633956204830625,0.013904429779100492,2.5915365680569242,0.9487573958484589,Small_Leak
0.11644191348290568,0.26654565972873584,2550.0303897687504,4.5791200025313806e-05,3.037435188447287,665027.5784201246,795288.3876284589,310.6442599846366,1.0,6.650275784201246,0.015150986095351123,0.4617735503414518,0.5703214196794063,Major_Blockage
1.1858555225303116,0.1981496332447138,735.1588678796473,0.00013940172852553294,38.409227872345475,7514744.120125046,48510941.86322968,65731.27515740551,1.0,75.14744120125046,0.018111460668726768,73.30656095686011,0.0,Normal
0.23932600334347934,0.21681265784948178,1113.9763757524456,0.00012342022228713893,6.394836809926689,1382100.9117643784,1899075.3845708931,1643.2888008499497,1.0,13.821009117643785,0.017535505275335286,2.071148492931834,0.0,Normal
1.6269801550601046,0.26066535120823975,576.4469002929982,0.00014515348938656266,30.78828477154064,7888218.050472788,17551102.230602328,30165.704267184035,1.0,78.88218050472787,0.017172580880125434,46.67584595326839,0.0,Normal
0.5938659108578455,0.334844765610986,2171.2508062683896,0.0001017106526956506,6.65128813224328,2222304.4302209574,2225938.1182551594,1007.4993225272635,1.0,22.223044302209573,0.01531786357588299,2.245024435865805,0.0,Normal
1.7367194509347936,0.481214733845434,2832.1697926923894,0.00013847292952519195,9.315541974034796,4527390.272752672,3774030.0529912575,1378.1336972240533,1.0,45.273902727526725,0.014984499069498858,4.511479949565697,0.0,Normal
0.48742392639231336,0.4038437426737739,686.9502767904502,0.0001434821453584189,5.9352074377448,1934247.6832281833,596966.6241610674,875.8834515480163,1.0,19.342476832281832,0.016507923754021277,1.7735017805327373,0.6268076255576326,Major_Blockage
0.11821882964058468,0.2459494025739554,1623.8966690514515,0.00010045678389717164,2.5092623639692198,623812.7983553556,359457.74111100344,220.61763441596548,1.0,6.238127983553556,0.016869374272422143,0.3278823312813193,0.0,Normal
1.2869342391924001,0.4857597682113909,2373.8756053944007,4.513743981570165e-05,6.775202022261845,3303560.204345601,1437605.3900379152,588.8921537403475,1.0,33.03560204345601,0.012369892911119952,2.3573407481656545,0.0,Normal
0.29704491749258577,0.4977096819905438,1586.4124511908483,0.00014516777628452692,1.5572173577468735,768628.6060182123,62767.538786793986,37.82218688265059,1.0,7.686286060182122,0.015785989599545597,0.12155754087499923,0.0,Normal
1.2375466864591296,0.4855266005174462,1798.083017494069,0.0001059762666460488,7.134032346086864,3376598.3508396214,1437562.8930604612,783.6912088435034,1.0,33.76598350839621,0.014351489810151528,2.6210336025687986,0.10067857799948253,Major_Blockage
1.579668044419583,0.34679210716577286,1332.3226024374,6.650222735396121e-05,16.70951619959954,5823271.272707523,7840555.813635864,5611.6144218457375,1.0,58.23271272707523,0.01380356893100711,14.371319066895639,0.0,Normal
1.5591599345012366,0.4268241451785759,2821.4062547595345,5.9183658973292694e-05,13.988967554472639,5292593.1116022905,9675471.16486159,3400.462676171046,1.0,52.9259311160229,0.013302686433166792,9.896898228107705,0.7342832084313624,Partial_Blockage
0.4014121351607555,0.4166334406851384,1402.1991504813677,9.361431627932698e-05,3.022524308566337,1235450.8572579462,231713.28403588242,164.3331312212851,1.0,12.354508572579462,0.014831187002605205,0.46298912538898584,0.10755244274615855,Partial_Blockage
0.5545045899137847,0.41164426039696544,537.5956734627683,8.885528870632945e-05,5.535963993724616,1978610.2880981169,344065.90680995095,630.399757308837,1.0,19.78610288098117,0.01479413099394885,1.5556511737446184,0.8664885895133623,Partial_Blockage
0.3501202365257539,0.2864185945815039,2309.2577928571327,5.287686133124798e-05,5.441653625076475,1542703.7941253812,1655338.4840642763,718.8211632827717,1.0,15.427037941253811,0.014193496124921894,1.4786441637445045,0.0,Normal
1.1116412728273113,0.4476372424662488,1622.7131682799288,8.790741909628964e-05,7.063019069128449,3176379.6091694557,1276266.1228196218,788.1687453979598,0.9551544753647397,31.76379609169456,0.01401402994427439,2.566335149621931,0.4484552463526039,Small_Leak
0.5833490532196287,0.34851546869166894,2673.6460347956786,5.49460200074059e-05,5.954844780218923,2099158.2245979733,1873612.3951331098,711.2879450787892,1.0,20.991582245979732,0.013666310089918652,1.8490439288627263,0.0,Normal
0.7209536929025016,0.23174797689682258,1134.2843563509825,0.00014196239530978188,17.488878666452344,4010335.7496398753,12765232.980195608,11371.238395127784,1.0,40.10335749639875,0.017600465218842447,15.262671654327693,0.0,Normal
1.9272289872260076,0.4896441926401943,2428.017196025295,6.482296555966511e-05,13.518400281590528,5752108.8055744795,6873810.953271718,2845.59183432343,1.0,57.5210880557448,0.013230676503196462,9.323939047128745,0.876300728619195,Partial_Blockage
0.3115525131573442,0.3420263552889265,750.9211731405836,6.220407576439216e-05,3.433650627092995,1181390.547855771,183965.2945885496,250.19826498373527,1.0,11.81390547855771,0.014345180699040816,0.6080913638975186,0.0,Normal
0.21002146747574066,0.16896911390702396,2686.8358898146157,0.00011421760161020892,9.469013004956485,1609135.355996514,13516790.159691729,4870.277265304659,1.0,16.09135355996514,0.01814765469904934,4.622442295569961,0.0,Normal
1.7531492520252596,0.35370313162996636,2632.9022351160825,0.00013373155451533545,17.776860043276653,6208456.382348785,18362291.446602073,6883.615526009833,1.0,62.084563823487855,0.015805056310970213,15.703282931381867,0.5938801100677741,Corrosion
0.5120688599204668,0.2969702115789635,1211.7579051900043,5.111736882424757e-05,7.286792104951302,2177620.9849977344,1545896.2819776852,1253.3993596559449,1.0,21.776209849977345,0.013845018591410395,2.7405631019806607,0.0,Normal
0.4413599189446286,0.25253383202582635,784.6163659375059,6.448579543583173e-05,8.629938375952653,2202618.8177776355,1762617.4421753972,2233.7085799917513,0.9022092223010025,22.026188177776355,0.014829842009937661,3.87739949703816,0.9779077769899752,Small_Leak
0.7827044677149106,0.3175705919398872,2446.8634547839856,7.951589243538782e-05,9.555614718682516,3073238.490383447,5398226.10559545,2162.8773782770954,1.0,30.732384903834472,0.014668651883305472,4.773236660044086,0.7514737171887574,Corrosion
1.7984871330333045,0.4751100912976328,797.8723541301248,0.00012053026165205873,10.046213773492159,4769541.061889119,1206828.3017992927,1549.0875445849617,1.0,47.695410618891195,0.014606142663511101,5.136480826248405,0.0,Normal
1.054981099423614,0.37482006087586234,2258.4987733787584,4.848961978715778e-05,10.18489403445166,3648885.8891856866,4077408.271619299,1799.730777698656,1.0,36.488858891856864,0.013051553561895904,5.1182882166486054,0.19025680212546162,Partial_Blockage
1.207475964241226,0.3044028217384849,2601.1075181708084,0.0001341891739449327,16.32512396369293,4977361.094941557,19294121.37139499,7182.159340266818,1.0,49.77361094941558,0.016354329959444348,13.627053056098847,0.24008731776216377,Corrosion
1.6596626414439162,0.34496494042775366,2330.7760652386937,8.650981895777568e-05,22.692788384464862,6946048.3199523855,28032310.31771333,12417.151381156538,1.0,69.46048319952385,0.014861956615958611,26.128241720044716,0.7378641039092377,Partial_Blockage
0.11257007456036323,0.42204951437163896,2078.6552188549676,0.00011921814848854441,0.8061591481056685,340468.9129794165,26106.505153731796,12.838667360118789,0.8866688416611759,3.404689129794165,0.01665272187633921,0.033168750803232866,0.5666557916941208,Large_Leak
1.0405962827803854,0.2119413855210188,1334.4230675978947,0.00012858229132371295,39.454178236103694,7227295.270961429,101924173.26657812,74411.86433161196,1.0,72.27295270961429,0.01806150668059486,77.72552529729235,0.8451327027906098,Partial_Blockage
1.9847087455743004,0.19661826720517286,1142.7925444760285,0.0001220703447696482,74.26484539428147,13522577.444040962,304851110.6693837,266987.08202596393,1.0,135.22577444040962,0.01786830596305845,278.5898083588313,0.46494544398403403,Partial_Blockage
0.1802897988739056,0.4890445437228288,1164.4098324775014,9.891830838186128e-05,0.9701700880303417,467156.80839895795,16629.815403230798,14.50552523624764,0.9450473044388205,4.6715680839895795,0.015548315435305372,0.046508199491797436,0.2747634778058975,Large_Leak
1.7288674207358847,0.2287584015714885,822.4964970563572,9.880360528187338e-05,40.8632542757582,9404911.927013785,50304205.9475617,59950.271891899734,1.0,94.04911927013785,0.016227172272473573,86.15021313323722,0.0,Normal
0.751881358276236,0.49855641172022647,766.6394939679078,6.903583842608085e-05,3.8318086282986017,1922487.398570648,155099.32422471163,200.45468736648257,1.0,19.22487398570648,0.013441945365799153,0.757878154201162,0.0,Normal
1.1790216115353809,0.37525533927985555,1491.8695756727914,0.000128189241824415,10.692547433616545,4013256.7620133744,3604821.2815166516,2367.381039003182,1.0,40.13256762013374,0.015534057527470217,5.829631841575943,0.8912598356076202,Corrosion
